task_id,action,action_name,success,delay_s,energy_j,deadline_window_s,deadline_tightness,cpu_cycles,data_size_kb,priority,queue_delay_s
768,5,cloud,False,0.36866539619726346,0.0010644404986317468,0.11999999999534339,3.072211635096413,82682576,106,0,0.0
769,0,local,False,1.123457517,0.1123457517,0.770156343904091,1.4587395480052117,1123457517,1031,0,0.0
769,1,edge_25,False,0.86948504175,0.08720166208007672,0.770156343904091,1.1289721218712425,1123457517,1031,0,0.0
769,2,edge_50,True,0.5886206625,0.06193868041625272,0.770156343904091,0.7642872348699395,1123457517,1031,0,0.0
769,3,edge_75,True,0.46554297419204627,0.03676368858352313,0.770156343904091,0.6044785294270343,1123457517,1031,0,0.0
769,4,edge_100,True,0.5950360966760251,0.01194758588801252,0.770156343904091,0.7726172762009035,1123457517,1031,0,0.0
769,5,cloud,True,0.597670077235658,0.011489286917829036,0.770156343904091,0.7760373357517742,1123457517,1031,0,0.0
770,0,local,False,3.079188606,0.30791886059999996,1.2303157621063292,2.502762868556896,3079188606,2271,3,0.0
770,1,edge_25,False,2.3393914545,0.24313451710783934,1.2303157621063292,1.9014561355329687,3079188606,2271,3,0.0
770,2,edge_50,False,1.5695943030000001,0.17683549202375803,1.2303157621063292,1.2757654183937448,3079188606,2271,3,0.0
770,3,edge_75,False,1.25512741241589,0.11219555773294494,1.2303157621063292,1.0201668962340877,3079188606,2271,3,0.0
770,4,edge_100,False,1.6453629792068225,0.04763433810341118,1.2303157621063292,1.3373501582958855,3079188606,2271,3,0.0
770,5,cloud,True,1.0583551725354925,0.046258725667746234,1.2303157621063292,0.8602305238482548,3079188606,2271,3,0.0
771,0,local,False,3.568495524,0.3568495524,1.1922449994308408,2.9930891097916485,3568495524,2662,3,0.0
771,1,edge_25,False,2.7219992954631316,0.27243841365309784,1.1922449994308408,2.283087198321294,3568495524,2662,3,0.0
771,2,edge_50,False,1.8298754144631313,0.1878245957345128,1.1922449994308408,1.534814920873382,3568495524,2662,3,0.0
771,3,edge_75,False,1.41265782350004,0.10363456286845425,1.1922449994308408,1.1848720893561482,3568495524,2662,3,0.0
771,4,edge_100,False,1.8388225534570155,0.0193025565474598,1.1922449994308408,1.5423193675249975,3568495524,2662,3,0.0
771,5,cloud,True,1.1018439303661351,0.01907241278306758,1.1922449994308408,0.9241757616028067,3568495524,2662,3,0.0
772,0,local,False,1.569136258,0.15691362579999998,0.6323169947427232,2.4815658460017342,1569136258,2271,3,0.0
772,1,edge_25,False,1.2068521935,0.13143079375108568,0.6323169947427232,1.9086189419771067,1569136258,2271,3,0.0
772,2,edge_50,False,0.814568129,0.10477481491509312,0.6323169947427232,1.288227480476673,1569136258,2271,3,0.0
772,3,edge_75,False,0.7015798678067942,0.08080529197839703,0.6323169947427232,1.109538212067592,1569136258,2271,3,0.0
772,4,edge_100,False,0.9079268697998379,0.05642937039991905,0.6323169947427232,1.435872951934899,1569136258,2271,3,0.0
772,5,cloud,False,0.7704391489457526,0.05330594867287631,0.6323169947427232,1.2184381494589254,1569136258,2271,3,0.0
773,0,local,True,0.05548541,0.005548541,0.11999999999534339,0.46237841668460933,55485410,106,0,0.0
773,1,edge_25,True,0.0533507615,0.004451574364965986,0.11999999999534339,0.44458967918391906,55485410,106,0,0.0
773,2,edge_50,True,0.039479409,0.0033493187310075674,0.11999999999534339,0.3289950750127667,55485410,106,0,0.0
773,3,edge_75,True,0.03427387808526096,0.00225220791763048,0.11999999999534339,0.28561565072159134,55485410,106,0,0.0
773,4,edge_100,True,0.03412304390747936,0.0011362462537396825,0.11999999999534339,0.28435869924002927,55485410,106,0,0.0
773,5,cloud,False,0.36336645869816003,0.0011346883490800245,0.11999999999534339,3.0280538226021707,55485410,106,0,0.0
774,0,local,True,0.089260605,0.0089260605,0.11999999999534339,0.7438383750288647,89260605,106,0,0.0
774,1,edge_25,True,0.07868215775,0.006999399594579234,0.11999999999534339,0.6556846479421106,89260605,106,0,0.0
774,2,edge_50,True,0.056367006500000004,0.0050574606595333565,0.11999999999534339,0.4697250541848944,89260605,106,0,0.0
774,3,edge_75,True,0.04697215652589038,0.0031128779504451904,0.11999999999534339,0.39143463773094284,89260605,106,0,0.0
774,4,edge_100,True,0.051181622620672496,0.0012217368603362464,0.11999999999534339,0.42651352185548835,89260605,106,0,0.0
774,5,cloud,False,0.37031067571584797,0.0012292773579239895,0.11999999999534339,3.085922297751816,89260605,106,0,0.0
775,0,local,False,1.019707946,0.10197079459999998,0.4479277041973546,2.276501177410366,1019707946,646,2,0.0
775,1,edge_25,False,0.7980082791130353,0.07769688504664177,0.4479277041973546,1.7815559779741532,1019707946,646,2,0.0
775,2,edge_50,False,0.5430812926130353,0.05334396486863592,0.4479277041973546,1.2124306836215617,1019707946,646,2,0.0
775,3,edge_75,True,0.4228940242652722,0.029130811101118485,0.4479277041973546,0.9441122312875456,1019707946,646,2,0.0
775,4,edge_100,False,0.5311540541513622,0.004835259643399945,0.4479277041973546,1.1858030864671378,1019707946,646,2,0.0
775,5,cloud,False,0.5635310416975811,0.004794726248790531,0.4479277041973546,1.2580848123859119,1019707946,646,2,0.0
776,0,local,False,1.228342306,0.12283423059999998,0.5667486673046369,2.16734926231374,1228342306,2271,3,0.0
776,1,edge_25,False,0.9512567295000001,0.0991650760124623,0.5667486673046369,1.6784454633550707,1228342306,2271,3,0.0
776,2,edge_50,False,0.644171153,0.07510077459983504,0.5667486673046369,1.1366081477766357,1228342306,2271,3,0.0
776,3,edge_75,True,0.5320732055093603,0.051430978029680156,0.5667486673046369,0.9388168622253893,1228342306,2271,3,0.0
776,4,edge_100,False,0.6799073890076593,0.02761811800382966,0.5667486673046369,1.1996629691979457,1228342306,2271,3,0.0
776,5,cloud,False,0.6520402814457118,0.02818591012285593,0.5667486673046369,1.1504928358221074,1228342306,2271,3,0.0
777,0,local,False,1.250141017,0.1250141017,0.5961585237237159,2.0969942846600413,1250141017,2662,3,0.0
777,1,edge_25,False,0.96760576275,0.10140710238564205,0.5961585237237159,1.6230678992999314,1250141017,2662,3,0.0
777,2,edge_50,False,0.6550705085,0.07746838619451894,0.5961585237237159,1.0988193281349212,1250141017,2662,3,0.0
777,3,edge_75,True,0.5449286462911526,0.05431640788307626,0.5961585237237159,0.9140666863025423,1250141017,2662,3,0.0
777,4,edge_100,False,0.6948129674858683,0.02962122949293419,0.5961585237237159,1.1654835749826045,1250141017,2662,3,0.0
777,5,cloud,False,0.6600133667650484,0.02999258168252421,0.5961585237237159,1.1071105092022897,1250141017,2662,3,0.0
778,0,local,True,0.068141952,0.0068141951999999995,0.11999999999534339,0.5678496000220355,68141952,106,0,0.0
778,1,edge_25,True,0.062843168,0.005431424573744249,0.11999999999534339,0.5236930666869887,68141952,106,0,0.0
778,2,edge_50,True,0.04580768,0.004064529093796995,0.11999999999534339,0.3817306666814798,68141952,106,0,0.0
778,3,edge_75,True,0.03924920907664891,0.002683185338324455,0.11999999999534339,0.32707674231809986,68141952,106,0,0.0
778,4,edge_100,True,0.04080089713056659,0.0013110373652832914,0.11999999999534339,0.34000747610124893,68141952,106,0,0.0
778,5,cloud,False,0.3662776308023109,0.0013246202011554444,0.11999999999534339,3.052313590137703,68141952,106,0,0.0
779,0,local,False,1.051995449,0.1051995449,0.5329760567983612,1.9738137118568488,1051995449,646,1,0.0
779,1,edge_25,False,0.80958065075,0.08049982133760883,0.5329760567983612,1.518981275844227,1051995449,646,1,0.0
779,2,edge_50,False,0.5465817885,0.055872720134886186,0.5329760567983612,1.025527847880015,1051995449,646,1,0.0
779,3,edge_75,True,0.4250022749213726,0.03125984499818629,0.5329760567983612,0.7974134475653605,1051995449,646,1,0.0
779,4,edge_100,False,0.5464527827551611,0.006625317927580525,0.5329760567983612,1.0252857999621143,1051995449,646,1,0.0
779,5,cloud,False,0.5734851234216987,0.006543016810849369,0.5329760567983612,1.0760054154527678,1051995449,646,1,0.0
780,0,local,False,0.787262112,0.0787262112,0.42732101495494135,1.842320139773637,787262112,646,1,0.0
780,1,edge_25,False,0.6110306480000001,0.06068472949531299,0.42732101495494135,1.4299101298924648,787262112,646,1,0.0
780,2,edge_50,True,0.41421512,0.04270179872499352,0.42732101495494135,0.9693300949490553,787262112,646,1,0.0
780,3,edge_75,True,0.32563943657078737,0.02459759308539366,0.42732101495494135,0.7620487295835995,787262112,646,1,0.0
780,4,edge_100,True,0.4137699410207124,0.0064672313103562055,0.42732101495494135,0.9682883044362847,787262112,646,1,0.0
780,5,cloud,False,0.52074714525908,0.006647361429539974,0.42732101495494135,1.2186321922735064,787262112,646,1,0.0
781,0,local,False,0.984311378,0.09843113779999998,0.4897740608721506,2.0097254155257156,984311378,355,0,0.0
781,1,edge_25,False,0.7540498535,0.07471974406189112,0.4897740608721506,1.5395871560801895,984311378,355,0,0.0
781,2,edge_50,False,0.5079720090000001,0.05108410243568693,0.4897740608721506,1.0371558021987608,984311378,355,0,0.0
781,3,edge_75,True,0.39033461557156496,0.02730854886078248,0.4897740608721506,0.7969687387618859,984311378,355,0,0.0
781,4,edge_100,False,0.5049554059743243,0.0036320024871621752,0.4897740608721506,1.0309966294971604,984311378,355,0,0.0
781,5,cloud,False,0.5542124359314219,0.003675080165710945,0.4897740608721506,1.1315675537094074,984311378,355,0,0.0
782,0,local,True,0.092716412,0.0092716412,0.11999999999534339,0.7726367666966489,92716412,106,0,0.0
782,1,edge_25,True,0.081274013,0.007253086075446494,0.11999999999534339,0.6772834416929487,92716412,106,0,0.0
782,2,edge_50,True,0.05809491,0.005236570491049772,0.11999999999534339,0.4841242500187865,92716412,106,0,0.0
782,3,edge_75,True,0.04828741235830685,0.0032089372291534235,0.11999999999534339,0.40239510300150544,92716412,106,0,0.0
782,4,edge_100,True,0.05287568647398505,0.001204817036992528,0.11999999999534339,0.44063072063364084,92716412,106,0,0.0
782,5,cloud,False,0.3708978621038078,0.0011772898519039172,0.11999999999534339,3.0908155176516714,92716412,106,0,0.0
783,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,106,0,0.0
783,1,edge_25,True,0.041736704,0.0033304161284889175,0.11999999999534339,0.34780586668016333,40000000,106,0,0.0
783,2,edge_50,True,0.031736704000000004,0.002649089407089215,0.11999999999534339,0.26447253334359627,40000000,106,0,0.0
783,3,edge_75,True,0.028772272114570775,0.0020177840572853873,0.11999999999534339,0.23976893429739404,40000000,106,0,0.0
783,4,edge_100,True,0.026751924240697514,0.0013220389203487573,0.11999999999534339,0.22293270201446355,40000000,106,0,0.0
783,5,cloud,False,0.36066861038326925,0.0013343051916346266,0.11999999999534339,3.005571753310542,40000000,106,0,0.0
784,0,local,False,1.00440068,0.100440068,0.5857940200367011,1.714597018141415,1004400680,646,0,0.0
784,1,edge_25,False,0.773884574,0.07712598740199648,0.5857940200367011,1.3210865040095743,1004400680,646,0,0.0
784,2,edge_50,True,0.522784404,0.053980506834457244,0.5857940200367011,0.8924372494742207,1004400680,646,0,0.0
784,3,edge_75,True,0.40849335508383905,0.030739535041919536,0.5857940200367011,0.697332750269875,1004400680,646,0,0.0
784,4,edge_100,True,0.5240301260804547,0.007312681840227385,0.5857940200367011,0.8945638025591713,1004400680,646,0,0.0
784,5,cloud,True,0.565934455902698,0.007527159951349,0.5857940200367011,0.9660980422218054,1004400680,646,0,0.0
785,0,local,False,0.78593996,0.078593996,0.5052640269859694,1.5555034952484845,785939960,646,0,0.0
785,1,edge_25,False,0.610039034,0.0606412878673493,0.5052640269859694,1.2073668446951205,785939960,646,0,0.0
785,2,edge_50,True,0.413554044,0.04254354905339494,0.5052640269859694,0.8184909708829993,785939960,646,0,0.0
785,3,edge_75,True,0.32540749937144275,0.02469647418572137,0.5052640269859694,0.644034568050654,785939960,646,0,0.0
785,4,edge_100,True,0.41328108633024047,0.006553341965120232,0.5052640269859694,0.8179507430908332,785939960,646,0,0.0
785,5,cloud,False,0.5203471045011127,0.006579556250556353,0.5052640269859694,1.029851872901219,785939960,646,0,0.0
786,0,local,False,0.910010993,0.09100109929999999,0.42435856474912725,2.1444388509938084,910010993,646,2,0.0
786,1,edge_25,False,0.7030923087500001,0.07022053170214668,0.42435856474912725,1.6568354386005026,910010993,646,2,0.0
786,2,edge_50,False,0.4755895605,0.04942593751861829,0.42435856474912725,1.1207257258520504,910010993,646,2,0.0
786,3,edge_75,True,0.37374384506686303,0.02870310417093149,0.42435856474912725,0.8807265273126119,910010993,646,2,0.0
786,4,edge_100,False,0.4786189304899007,0.008204505794950336,0.42435856474912725,1.1278644293955775,910010993,646,2,0.0
786,5,cloud,False,0.5479461250166795,0.007971963208339731,0.42435856474912725,1.2912338068176257,910010993,646,2,0.0
787,0,local,False,1.021942206,0.1021942206,0.4718291530443821,2.165915775670335,1021942206,646,2,0.0
787,1,edge_25,False,0.7870407185,0.07841407055863456,0.4718291530443821,1.6680629279089243,1021942206,646,2,0.0
787,2,edge_50,False,0.531555167,0.05476282151577659,0.4718291530443821,1.1265839839913407,1021942206,646,2,0.0
787,3,edge_75,True,0.4148659569797822,0.03107533801489108,0.4718291530443821,0.8792715632405153,1021942206,646,2,0.0
787,4,edge_100,False,0.5329057262083455,0.007365100404172779,0.4718291530443821,1.1294463743282483,1021942206,646,2,0.0
787,5,cloud,False,0.568513765269719,0.0070626620348595215,0.4718291530443821,1.204914451770305,1021942206,646,2,0.0
788,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,33,0,0.0
788,1,edge_25,True,0.040540672,0.003079833187061271,0.11999999999534339,0.3378389333464432,40000000,33,0,0.0
788,2,edge_50,True,0.030540672,0.002164411590218579,0.11999999999534339,0.25450560000987615,40000000,33,0,0.0
788,3,edge_75,True,0.026033393048805805,0.0012463605244029024,0.11999999999534339,0.2169449420818003,40000000,33,0,0.0
788,4,edge_100,True,0.02433550575220271,0.00032313527610135467,0.11999999999534339,0.20279588127622544,40000000,33,0,0.0
788,5,cloud,False,0.3586579991598157,0.00032899957990785845,0.11999999999534339,2.9888166597811123,40000000,33,0,0.0
789,0,local,False,0.970223391,0.0970223391,0.43645053677028045,2.2229859039230906,970223391,646,2,0.0
789,1,edge_25,False,0.7482516072500001,0.0745954664944339,0.43645053677028045,1.7144018490320512,970223391,646,2,0.0
789,2,edge_50,False,0.5056957595,0.052259633324978065,0.43645053677028045,1.1586553730512785,970223391,646,2,0.0
789,3,edge_75,True,0.3950887532504897,0.029591043587744822,0.43645053677028045,0.9052314522835357,970223391,646,2,0.0
789,4,edge_100,False,0.5066358554593686,0.007159868779684331,0.43645053677028045,1.1608093306711391,970223391,646,2,0.0
789,5,cloud,False,0.5588740122541742,0.007414667027087124,0.43645053677028045,1.2804979377269723,970223391,646,2,0.0
790,0,local,False,0.998580768,0.09985807679999999,0.4353849448089022,2.293558332473563,998580768,646,2,0.0
790,1,edge_25,False,0.7695196400000001,0.07655724628611865,0.4353849448089022,1.7674465990957844,998580768,646,2,0.0
790,2,edge_50,False,0.5198744479999999,0.0532489965995642,0.4353849448089022,1.1940570159773936,998580768,646,2,0.0
790,3,edge_75,True,0.40468326230870844,0.02978022435435419,0.4353849448089022,0.9294838214636263,998580768,646,2,0.0
790,4,edge_100,False,0.5198926822784943,0.006698937939247154,0.4353849448089022,1.1940988967973707,998580768,646,2,0.0
790,5,cloud,False,0.5626317941861161,0.006457820293058055,0.4353849448089022,1.2922628604741138,998580768,646,2,0.0
791,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,106,0,0.0
791,1,edge_25,True,0.06117576253612402,0.003179893322584397,0.11999999999534339,0.5097980211541496,40000000,106,0,0.0
791,2,edge_50,True,0.05117576253612402,0.002355490260809086,0.11999999999534339,0.4264646878175825,40000000,106,0,0.0
791,3,edge_75,True,0.04723902461838353,0.0015316310411297557,0.11999999999534339,0.3936585385018054,40000000,106,0,0.0
791,4,edge_100,True,0.0323514087276208,0.0007199459199886969,0.11999999999534339,0.269595072740635,40000000,106,0,0.0
791,5,cloud,False,0.35943343612869677,0.0007167180643483884,0.11999999999534339,2.9952786345220384,40000000,106,0,0.0
792,0,local,False,1.352548575,0.1352548575,0.7985997879586648,1.6936500552514637,1352548575,2893,3,0.0
792,1,edge_25,False,1.0444114312500001,0.10967963691468147,0.7985997879586648,1.3078032914579967,1352548575,2893,3,0.0
792,2,edge_50,True,0.7062742875,0.08414143512821995,0.7985997879586648,0.8843907776451306,1352548575,2893,3,0.0
792,3,edge_75,True,0.5876241132037594,0.05902291316437969,0.7985997879586648,0.7358180180661087,1352548575,2893,3,0.0
792,4,edge_100,True,0.7521743578019989,0.0327000351509995,0.7985997879586648,0.9418664632063879,1352548575,2893,3,0.0
792,5,cloud,True,0.6860946207893073,0.03279245289465366,0.7985997879586648,0.8591219671408418,1352548575,2893,3,0.0
793,0,local,False,1.07646883,0.10764688299999998,0.603961722983513,1.7823461140589294,1076468830,646,0,0.0
793,1,edge_25,False,0.8422804953889721,0.081924584010615,0.603961722983513,1.3945925103137118,1076468830,646,0,0.0
793,2,edge_50,True,0.5731632878889721,0.05613731151440899,0.603961722983513,0.9490059817989795,1076468830,646,0,0.0
793,3,edge_75,True,0.4457656354283563,0.030492196394692098,0.603961722983513,0.7380693485446673,1076468830,646,0,0.0
793,4,edge_100,True,0.5597072459118863,0.00462386270037299,0.603961722983513,0.9267263546884827,1076468830,646,0,0.0
793,5,cloud,True,0.5748297214827689,0.004767977741384449,0.603961722983513,0.9517651526708765,1076468830,646,0,0.0
794,0,local,False,0.907287592,0.0907287592,0.5648202677548397,1.6063297367257512,907287592,1329,2,0.0
794,1,edge_25,False,0.710465694,0.0723440744007736,0.5648202677548397,1.2578615438573066,907287592,1329,2,0.0
794,2,edge_50,True,0.48364379599999996,0.0539302563334511,0.5648202677548397,0.8562791096758687,907287592,1329,2,0.0
794,3,edge_75,True,0.39639246951651996,0.035762001058259954,0.5648202677548397,0.7018028426851249,907287592,1329,2,0.0
794,4,edge_100,True,0.49805060273841695,0.01695340336920847,0.5648202677548397,0.8817859966643333,907287592,1329,2,0.0
794,5,cloud,True,0.5645512289731128,0.016546855286556434,0.5648202677548397,0.9995236736408268,907287592,1329,2,0.0
795,0,local,False,1.024841547,0.1024841547,0.6062476442020852,1.6904668526157303,1024841547,646,0,0.0
795,1,edge_25,False,0.78921522425,0.07853170262376863,0.6062476442020852,1.3018033666567532,1024841547,646,0,0.0
795,2,edge_50,True,0.5330048375,0.054633572772066284,0.6062476442020852,0.8791866535028208,1024841547,646,0,0.0
795,3,edge_75,True,0.4148061037082638,0.030574268466631905,0.6062476442020852,0.6842189123129908,1024841547,646,0,0.0
795,4,edge_100,True,0.5329804099350608,0.006677607017530372,0.6062476442020852,0.8791463604556264,1024841547,646,0,0.0
795,5,cloud,True,0.5679670030396384,0.006499346819819194,0.6062476442020852,0.9368564290046356,1024841547,646,0,0.0
796,0,local,False,0.912140599,0.09121405989999999,0.5283023068041075,1.726550475461426,912140599,646,0,0.0
796,1,edge_25,False,0.7046895132500001,0.0698473105717764,0.5283023068041075,1.3338755181913227,912140599,646,0,0.0
796,2,edge_50,True,0.4766543635,0.048412691500892585,0.5283023068041075,0.9022378993259661,912140599,646,0,0.0
796,3,edge_75,True,0.3710037592760346,0.02698700030051727,0.5283023068041075,0.7022565574630386,912140599,646,0,0.0
796,4,edge_100,True,0.47453899302105806,0.005632135560529025,0.5283023068041075,0.8982338083884523,912140599,646,0,0.0
796,5,cloud,False,0.5435274536222469,0.005549666911123443,0.5283023068041075,1.0288190049940191,912140599,646,0,0.0
797,0,local,False,1.704005142,0.1704005142,0.727350372064393,2.3427569537960484,1704005142,2662,3,0.0
797,1,edge_25,False,1.3080038565,0.13548127726284726,0.727350372064393,1.7983133119016281,1704005142,2662,3,0.0
797,2,edge_50,False,0.882002571,0.10012880770016112,0.727350372064393,1.212624073452616,1704005142,2662,3,0.0
797,3,edge_75,True,0.714721637479728,0.06545998316486397,0.727350372064393,0.982637343610863,1704005142,2662,3,0.0
797,4,edge_100,False,0.9241278327800428,0.03081263089002147,0.727350372064393,1.2705401251904893,1704005142,2662,3,0.0
797,5,cloud,False,0.7522746965758653,0.030736834087932666,0.727350372064393,1.0342672877731969,1704005142,2662,3,0.0
798,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,106,0,0.0
798,1,edge_25,True,0.041736704,0.0033365264465875953,0.11999999999534339,0.34780586668016333,40000000,106,0,0.0
798,2,edge_50,True,0.031736704000000004,0.002666213658538719,0.11999999999534339,0.26447253334359627,40000000,106,0,0.0
798,3,edge_75,True,0.028716825942583717,0.0019900609712918587,0.11999999999534339,0.23930688286415064,40000000,106,0,0.0
798,4,edge_100,True,0.026770944911636518,0.0013315492558182583,0.11999999999534339,0.22309120760562806,40000000,106,0,0.0
798,5,cloud,False,0.36077689345351177,0.0013884467267558944,0.11999999999534339,3.006474112229265,40000000,106,0,0.0
799,0,local,False,1.006600565,0.1006600565,0.4346541143604554,2.3158657234410387,1006600565,646,3,0.0
799,1,edge_25,False,0.7881777433630353,0.07669819091242946,0.4346541143604554,1.8133447201408643,1006600565,646,3,0.0
799,2,edge_50,False,0.5365276021130353,0.052721304568184066,0.4346541143604554,1.2343782892806048,1006600565,646,3,0.0
799,3,edge_75,True,0.4179757875758433,0.02880164216890404,0.4346541143604554,0.9616285082009349,1006600565,646,3,0.0
799,4,edge_100,False,0.5246650908980941,0.004867623266765866,0.4346541143604554,1.2070864477380587,1006600565,646,3,0.0
799,5,cloud,False,0.560757153580894,0.0047185202904470105,0.4346541143604554,1.2901227322004876,1006600565,646,3,0.0
2700,0,local,False,1.00440068,0.100440068,0.5034736866946332,1.994941754739983,1004400680,646,1,0.0
2700,1,edge_25,False,0.773884574,0.07747320330406951,0.5034736866946332,1.5370904070094458,1004400680,646,1,0.0
2700,2,edge_50,False,0.522784404,0.0543788442505,0.5034736866946332,1.0383549683244502,1004400680,646,1,0.0
2700,3,edge_75,True,0.4095788969314068,0.03128230596570339,0.5034736866946332,0.8135060634853486,1004400680,646,1,0.0
2700,4,edge_100,False,0.5259039911144104,0.008249614357205236,0.5034736866946332,1.0445510957425301,1004400680,646,1,0.0
2700,5,cloud,False,0.5680731873977602,0.00859652569888013,0.5034736866946332,1.1283076005962311,1004400680,646,1,0.0
2701,0,local,False,0.996433593,0.09964335929999998,0.5647206001449376,1.7644718339374579,996433593,646,0,0.0
2701,1,edge_25,False,0.76790925875,0.07678112736847538,0.5647206001449376,1.3598038721323664,996433593,646,0,0.0
2701,2,edge_50,True,0.5188008605,0.053987709150006565,0.5647206001449376,0.9186859136480019,996433593,646,0,0.0
2701,3,edge_75,True,0.4068285428110737,0.031201780543036853,0.5647206001449376,0.7204067687749653,996433593,646,0,0.0
2701,4,edge_100,True,0.5220602308992769,0.008319505999638446,0.5647206001449376,0.9244575649715775,996433593,646,0,0.0
2701,5,cloud,False,0.5655509316278089,0.008132106513904457,0.5647206001449376,1.0014703403464618,996433593,646,0,0.0
2702,0,local,False,0.959307572,0.0959307572,0.48524891992565244,1.9769391184775447,959307572,646,1,0.0
2702,1,edge_25,False,0.740064743,0.074075181058856,0.48524891992565244,1.5251239366249167,959307572,646,1,0.0
2702,2,edge_50,False,0.50023785,0.05218048397773968,0.48524891992565244,1.0308891570055305,959307572,646,1,0.0
2702,3,edge_75,True,0.39279244080916714,0.030216707954583567,0.48524891992565244,0.8094658734518131,959307572,646,1,0.0
2702,4,edge_100,False,0.5034968460570994,0.008319318828549716,0.48524891992565244,1.0376052895372603,959307572,646,1,0.0
2702,5,cloud,False,0.5590786813708124,0.008608583485406215,0.48524891992565244,1.152148224166005,959307572,646,1,0.0
2703,0,local,False,0.97972028,0.09797202799999999,0.5007520387880504,1.9564978354779679,979720280,646,1,0.0
2703,1,edge_25,False,0.755374274,0.07519355753658409,0.5007520387880504,1.5084796775430038,979720280,646,1,0.0
2703,2,edge_50,False,0.510444204,0.05230395298259291,0.5007520387880504,1.0193552186735118,979720280,646,1,0.0
2703,3,edge_75,True,0.3982509007574149,0.029628872878707458,0.5007520387880504,0.7953056001954285,979720280,646,1,0.0
2703,4,edge_100,False,0.5109552981146701,0.006945367857335055,0.5007520387880504,1.0203758717614295,979720280,646,1,0.0
2703,5,cloud,False,0.5596868377174011,0.006871390858700588,0.5007520387880504,1.1176925790896193,979720280,646,1,0.0
2704,0,local,False,0.81628715,0.08162871499999999,0.4010151401744224,2.0355519485996316,816287150,646,2,0.0
2704,1,edge_25,False,0.6327994265,0.06443771197575396,0.4010151401744224,1.5779938538598879,816287150,646,2,0.0
2704,2,edge_50,False,0.428727639,0.047547554162557085,0.4010151401744224,1.06910586670998,816287150,646,2,0.0
2704,3,edge_75,True,0.3463779213492107,0.030250266799605352,0.4010151401744224,0.863752728135284,816287150,646,2,0.0
2704,4,edge_100,False,0.4415913415993386,0.013121672099669293,0.4010151401744224,1.1011837144285064,816287150,646,2,0.0
2704,5,cloud,False,0.5411634085996097,0.013952989299804854,0.4010151401744224,1.3494837336172132,816287150,646,2,0.0
2705,0,local,False,1.017601204,0.10176012039999999,0.6058403253555298,1.6796524784031726,1017601204,646,0,0.0
2705,1,edge_25,False,0.7977417678015268,0.07748718451559869,0.6058403253555298,1.3167525079044253,1017601204,646,0,0.0
2705,2,edge_50,True,0.5433414668015268,0.053203931163983524,0.6058403253555298,0.8968393883036322,1017601204,646,0,0.0
2705,3,edge_75,True,0.42311923114482936,0.028928987521651267,0.6058403253555298,0.6984005742709964,1017601204,646,0,0.0
2705,4,edge_100,True,0.5302985780932025,0.0047043367063339964,0.6058403253555298,0.8753107970850297,1017601204,646,0,0.0
2705,5,cloud,True,0.5630873417943283,0.004783550497164171,0.6058403253555298,0.9294319282294184,1017601204,646,0,0.0
2706,0,local,False,1.025844564,0.1025844564,0.5916999727487564,1.7337242035594738,1025844564,646,0,0.0
2706,1,edge_25,False,0.789967487,0.07840952793771491,0.5916999727487564,1.3350811617079972,1025844564,646,0,0.0
2706,2,edge_50,True,0.533506346,0.05412194480004111,0.5916999727487564,0.9016501108181288,1025844564,646,0,0.0
2706,3,edge_75,True,0.4139474538947174,0.029981953297358678,0.5916999727487564,0.6995901182346089,1025844564,646,0,0.0
2706,4,edge_100,True,0.5316997291047943,0.005786512352397171,0.5916999727487564,0.8985968456864558,1025844564,646,0,0.0
2706,5,cloud,True,0.566795782285741,0.005813434742870485,0.5916999727487564,0.9579107797701555,1025844564,646,0,0.0
2707,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,106,0,0.0
2707,1,edge_25,True,0.055693504801526836,0.003192201120614237,0.11999999999534339,0.46411254003073354,40000000,106,0,0.0
2707,2,edge_50,True,0.04569350480152684,0.002393236299223045,0.11999999999534339,0.38077920669416654,40000000,106,0,0.0
2707,3,edge_75,True,0.04185559282852511,0.0015810440134991352,0.11999999999534339,0.348796606917911,40000000,106,0,0.0
2707,4,edge_100,True,0.030539201802155212,0.0007732375608104098,0.11999999999534339,0.2544933483611691,40000000,106,0,0.0
2707,5,cloud,False,0.3595412761072853,0.0007706380536426603,0.11999999999534339,2.996177301010311,40000000,106,0,0.0
2708,0,local,False,1.034017039,0.10340170389999999,0.6076172851608135,1.7017571162846932,1034017039,646,0,0.0
2708,1,edge_25,False,0.8133819603159795,0.07866059637873223,0.6076172851608135,1.3386419053248426,1034017039,646,0,0.0
2708,2,edge_50,True,0.5548777005659796,0.05397230849190478,0.6076172851608135,0.9132026262536694,1034017039,646,0,0.0
2708,3,edge_75,True,0.43243803187763613,0.029256656568328303,0.6076172851608135,0.7116947500319811,1034017039,646,0,0.0
2708,4,edge_100,True,0.5392670179437906,0.004502142535348867,0.6076172851608135,0.887510989423329,1034017039,646,0,0.0
